Pipeline_File,Reference_File,Status,Quarter,Excel_Column,Column_Code,Section,Category,Metric,Column_Description,Pipeline_Value,Reference_Value,Difference,Source_File,Source_Value,Pipeline_Correct,Reference_Correct,Verification_Note
SIFA_DATA.csv,SIFA_DATA_20250212.xlsx,MISSING,2024-Q3,221,SWEPENFND.SHORTTERM.TOTAL.NETSAVINGSUM.Q,Short term fixed income,TOTAL,Net savings sum,Short term fixed income funds: TOTAL: Net savings sum,,-9958.42999999999,,fund-saving-by-category-2024.xlsx,,,,
SIFA_DATA.csv,SIFA_DATA_20250212.xlsx,MISSING,2024-Q3,222,SWEPENFND.SHORTTERM.SWEHOUSEHOLD.NETSAVINGPERC.Q,Short term fixed income,Swedish households,Net savings %,"Short term fixed income funds: Swedish households, direct inv.: Net savings %",,8.79526190373383,,fund-saving-by-category-2024.xlsx,,,,
SIFA_DATA.csv,SIFA_DATA_20250212.xlsx,MISSING,2024-Q3,223,SWEPENFND.SHORTTERM.ISK.NETSAVINGPERC.Q,Short term fixed income,ISK,Net savings %,Short term fixed income funds: ISK (Investment Savings Account): Net savings %,,0.911589477457792,,fund-saving-by-category-2024.xlsx,,,,
SIFA_DATA.csv,SIFA_DATA_20250212.xlsx,MISSING,2024-Q3,224,SWEPENFND.SHORTTERM.IPS.NETSAVINGPERC.Q,Short term fixed income,IPS,Net savings %,Short term fixed income funds: IPS (Individual Pension Saving): Net savings %,,0.617567226962483,,fund-saving-by-category-2024.xlsx,,,,
SIFA_DATA.csv,SIFA_DATA_20250212.xlsx,MISSING,2024-Q3,225,SWEPENFND.SHORTTERM.UNITLINK.NETSAVINGPERC.Q,Short term fixed income,Unit linked,Net savings %,Short term fixed income funds: Unit linked: Net savings %,,25.6911983113804,,fund-saving-by-category-2024.xlsx,,,,
SIFA_DATA.csv,SIFA_DATA_20250212.xlsx,MISSING,2024-Q3,226,SWEPENFND.SHORTTERM.PREMPENSSAVING.NETSAVINGPERC.Q,Short term fixed income,Premium Pension,Net savings %,Short term fixed income funds: Premium Pension Savings: Net savings %,,13.973186536432,,fund-saving-by-category-2024.xlsx,,,,
SIFA_DATA.csv,SIFA_DATA_20250212.xlsx,MISSING,2024-Q3,227,SWEPENFND.SHORTTERM.NOMIEEACC.NETSAVINGPERC.Q,Short term fixed income,Nominee Accounts,Net savings %,Short term fixed income funds: Nominee Accounts: Net savings %,,33.9001228105234,,fund-saving-by-category-2024.xlsx,,,,
SIFA_DATA.csv,SIFA_DATA_20250212.xlsx,MISSING,2024-Q3,228,SWEPENFND.SHORTTERM.NONPROFINST.NETSAVINGPERC.Q,Short term fixed income,Non profit inst.,Net savings %,Short term fixed income funds: Non profit institutions serving households: Net savings %,,3.07427978104983,,fund-saving-by-category-2024.xlsx,,,,
SIFA_DATA.csv,SIFA_DATA_20250212.xlsx,MISSING,2024-Q3,229,SWEPENFND.SHORTTERM.SWECORP.NETSAVINGPERC.Q,Short term fixed income,Swedish corporations,Net savings %,Short term fixed income funds: Swedish corporations: Net savings %,,6.77516435823715,,fund-saving-by-category-2024.xlsx,,,,
SIFA_DATA.csv,SIFA_DATA_20250212.xlsx,MISSING,2024-Q3,230,SWEPENFND.SHORTTERM.OTHER.NETSAVINGPERC.Q,Short term fixed income,Others,Net savings %,Short term fixed income funds: Others: Net savings %,,6.26162959422319,,fund-saving-by-category-2024.xlsx,,,,
SIFA_DATA.csv,SIFA_DATA_20250212.xlsx,MISSING,2024-Q3,231,SWEPENFND.SHORTTERM.TOTAL.NETSAVINGPERC.Q,Short term fixed income,TOTAL,Net savings %,Short term fixed income funds: TOTAL: Net savings %,,100.0,,fund-saving-by-category-2024.xlsx,,,,
SIFA_DATA.csv,SIFA_DATA_20250212.xlsx,MISSING,2024-Q3,232,SWEPENFND.SHORTTERM.SWEHOUSEHOLD.NETASSET.Q,Short term fixed income,Swedish households,Net assets,"Short term fixed income funds: Swedish households, direct inv.: Net assets",,33829.67,,fund-saving-by-category-2024.xlsx,,,,
SIFA_DATA.csv,SIFA_DATA_20250212.xlsx,MISSING,2024-Q3,233,SWEPENFND.SHORTTERM.ISK.NETASSET.Q,Short term fixed income,ISK,Net assets,Short term fixed income funds: ISK (Investment Savings Account): Net assets,,5416.14,,fund-saving-by-category-2024.xlsx,,,,
SIFA_DATA.csv,SIFA_DATA_20250212.xlsx,MISSING,2024-Q3,234,SWEPENFND.SHORTTERM.IPS.NETASSET.Q,Short term fixed income,IPS,Net assets,Short term fixed income funds: IPS (Individual Pension Saving): Net assets,,1561.28,,fund-saving-by-category-2024.xlsx,,,,
SIFA_DATA.csv,SIFA_DATA_20250212.xlsx,MISSING,2024-Q3,235,SWEPENFND.SHORTTERM.UNITLINK.NETASSET.Q,Short term fixed income,Unit linked,Net assets,Short term fixed income funds: Unit linked: Net assets,,59070.78,,fund-saving-by-category-2024.xlsx,,,,
SIFA_DATA.csv,SIFA_DATA_20250212.xlsx,MISSING,2024-Q3,236,SWEPENFND.SHORTTERM.PREMPENSSAVING.NETASSET.Q,Short term fixed income,Premium Pension,Net assets,Short term fixed income funds: Premium Pension Savings: Net assets,,10838.74,,fund-saving-by-category-2024.xlsx,,,,
SIFA_DATA.csv,SIFA_DATA_20250212.xlsx,MISSING,2024-Q3,237,SWEPENFND.SHORTTERM.NOMIEEACC.NETASSET.Q,Short term fixed income,Nominee Accounts,Net assets,Short term fixed income funds: Nominee Accounts: Net assets,,78262.58,,fund-saving-by-category-2024.xlsx,,,,
SIFA_DATA.csv,SIFA_DATA_20250212.xlsx,MISSING,2024-Q3,238,SWEPENFND.SHORTTERM.NONPROFINST.NETASSET.Q,Short term fixed income,Non profit inst.,Net assets,Short term fixed income funds: Non profit institutions serving households: Net assets,,7823.19,,fund-saving-by-category-2024.xlsx,,,,
SIFA_DATA.csv,SIFA_DATA_20250212.xlsx,MISSING,2024-Q3,239,SWEPENFND.SHORTTERM.SWECORP.NETASSET.Q,Short term fixed income,Swedish corporations,Net assets,Short term fixed income funds: Swedish corporations: Net assets,,89630.22,,fund-saving-by-category-2024.xlsx,,,,
SIFA_DATA.csv,SIFA_DATA_20250212.xlsx,MISSING,2024-Q3,240,SWEPENFND.SHORTTERM.OTHER.NETASSET.Q,Short term fixed income,Others,Net assets,Short term fixed income funds: Others: Net assets,,13530.21,,fund-saving-by-category-2024.xlsx,,,,
SIFA_DATA.csv,SIFA_DATA_20250212.xlsx,MISSING,2024-Q3,241,SWEPENFND.SHORTTERM.TOTAL.NETASSET.Q,Short term fixed income,TOTAL,Net assets,Short term fixed income funds: TOTAL: Net assets,,299962.81,,fund-saving-by-category-2024.xlsx,,,,
SIFA_DATA.csv,SIFA_DATA_20250212.xlsx,MISSING,2024-Q3,242,SWEPENFND.SHORTTERM.SWEHOUSEHOLD.NETASSETPERC.Q,Short term fixed income,Swedish households,Net assets %,"Short term fixed income funds: Swedish households, direct inv.: Net assets %",,11.2779547571247,,fund-saving-by-category-2024.xlsx,,,,
SIFA_DATA.csv,SIFA_DATA_20250212.xlsx,MISSING,2024-Q3,243,SWEPENFND.SHORTTERM.ISK.NETASSETPERC.Q,Short term fixed income,ISK,Net assets %,Short term fixed income funds: ISK (Investment Savings Account): Net assets %,,1.80560383468871,,fund-saving-by-category-2024.xlsx,,,,
SIFA_DATA.csv,SIFA_DATA_20250212.xlsx,MISSING,2024-Q3,244,SWEPENFND.SHORTTERM.IPS.NETASSETPERC.Q,Short term fixed income,IPS,Net assets %,Short term fixed income funds: IPS (Individual Pension Saving): Net assets %,,0.520491190224548,,fund-saving-by-category-2024.xlsx,,,,
SIFA_DATA.csv,SIFA_DATA_20250212.xlsx,MISSING,2024-Q3,245,SWEPENFND.SHORTTERM.UNITLINK.NETASSETPERC.Q,Short term fixed income,Unit linked,Net assets %,Short term fixed income funds: Unit linked: Net assets %,,19.6927012385302,,fund-saving-by-category-2024.xlsx,,,,
SIFA_DATA.csv,SIFA_DATA_20250212.xlsx,MISSING,2024-Q3,246,SWEPENFND.SHORTTERM.PREMPENSSAVING.NETASSETPERC.Q,Short term fixed income,Premium Pension,Net assets %,Short term fixed income funds: Premium Pension Savings: Net assets %,,3.6133612696854,,fund-saving-by-category-2024.xlsx,,,,
SIFA_DATA.csv,SIFA_DATA_20250212.xlsx,MISSING,2024-Q3,247,SWEPENFND.SHORTTERM.NOMIEEACC.NETASSETPERC.Q,Short term fixed income,Nominee Accounts,Net assets %,Short term fixed income funds: Nominee Accounts: Net assets %,,26.090761051345,,fund-saving-by-category-2024.xlsx,,,,
SIFA_DATA.csv,SIFA_DATA_20250212.xlsx,MISSING,2024-Q3,248,SWEPENFND.SHORTTERM.NONPROFINST.NETASSETPERC.Q,Short term fixed income,Non profit inst.,Net assets %,Short term fixed income funds: Non profit institutions serving households: Net assets %,,2.60805331167554,,fund-saving-by-category-2024.xlsx,,,,
SIFA_DATA.csv,SIFA_DATA_20250212.xlsx,MISSING,2024-Q3,249,SWEPENFND.SHORTTERM.SWECORP.NETASSETPERC.Q,Short term fixed income,Swedish corporations,Net assets %,Short term fixed income funds: Swedish corporations: Net assets %,,29.8804441790634,,fund-saving-by-category-2024.xlsx,,,,
SIFA_DATA.csv,SIFA_DATA_20250212.xlsx,MISSING,2024-Q3,250,SWEPENFND.SHORTTERM.OTHER.NETASSETPERC.Q,Short term fixed income,Others,Net assets %,Short term fixed income funds: Others: Net assets %,,4.51062916766248,,fund-saving-by-category-2024.xlsx,,,,
SIFA_DATA.csv,SIFA_DATA_20250212.xlsx,MISSING,2024-Q3,251,SWEPENFND.SHORTTERM.TOTAL.NETASSETPERC.Q,Short term fixed income,TOTAL,Net assets %,Short term fixed income funds: TOTAL: Net assets %,,100.0,,fund-saving-by-category-2024.xlsx,,,,
SIFA_DATA.csv,SIFA_DATA_20250212.xlsx,MISSING,2024-Q3,262,SWEPENFND.HEDGEFUND.SWEHOUSEHOLD.NETSAVINGSUM.Q,Hedge funds,Swedish households,Net savings sum,"Hedge funds: Swedish households, direct inv.: Net savings sum",,-172.89,,fund-saving-by-category-2024.xlsx,,,,
SIFA_DATA.csv,SIFA_DATA_20250212.xlsx,MISSING,2024-Q3,263,SWEPENFND.HEDGEFUND.ISK.NETSAVINGSUM.Q,Hedge funds,ISK,Net savings sum,Hedge funds: ISK (Investment Savings Account): Net savings sum,,-1075.71,,fund-saving-by-category-2024.xlsx,,,,
SIFA_DATA.csv,SIFA_DATA_20250212.xlsx,MISSING,2024-Q3,264,SWEPENFND.HEDGEFUND.IPS.NETSAVINGSUM.Q,Hedge funds,IPS,Net savings sum,Hedge funds: IPS (Individual Pension Saving): Net savings sum,,-7.36,,fund-saving-by-category-2024.xlsx,,,,
SIFA_DATA.csv,SIFA_DATA_20250212.xlsx,MISSING,2024-Q3,265,SWEPENFND.HEDGEFUND.UNITLINK.NETSAVINGSUM.Q,Hedge funds,Unit linked,Net savings sum,Hedge funds: Unit linked: Net savings sum,,-80.04,,fund-saving-by-category-2024.xlsx,,,,
SIFA_DATA.csv,SIFA_DATA_20250212.xlsx,MISSING,2024-Q3,266,SWEPENFND.HEDGEFUND.PREMPENSSAVING.NETSAVINGSUM.Q,Hedge funds,Premium Pension,Net savings sum,Hedge funds: Premium Pension Savings: Net savings sum,,-36.06,,fund-saving-by-category-2024.xlsx,,,,
SIFA_DATA.csv,SIFA_DATA_20250212.xlsx,MISSING,2024-Q3,267,SWEPENFND.HEDGEFUND.NOMIEEACC.NETSAVINGSUM.Q,Hedge funds,Nominee Accounts,Net savings sum,Hedge funds: Nominee Accounts: Net savings sum,,-15.42,,fund-saving-by-category-2024.xlsx,,,,
SIFA_DATA.csv,SIFA_DATA_20250212.xlsx,MISSING,2024-Q3,268,SWEPENFND.HEDGEFUND.NONPROFINST.NETSAVINGSUM.Q,Hedge funds,Non profit inst.,Net savings sum,Hedge funds: Non profit institutions serving households: Net savings sum,,-196.03,,fund-saving-by-category-2024.xlsx,,,,
SIFA_DATA.csv,SIFA_DATA_20250212.xlsx,MISSING,2024-Q3,269,SWEPENFND.HEDGEFUND.SWECORP.NETSAVINGSUM.Q,Hedge funds,Swedish corporations,Net savings sum,Hedge funds: Swedish corporations: Net savings sum,,-1144.72,,fund-saving-by-category-2024.xlsx,,,,
SIFA_DATA.csv,SIFA_DATA_20250212.xlsx,MISSING,2024-Q3,270,SWEPENFND.HEDGEFUND.OTHER.NETSAVINGSUM.Q,Hedge funds,Others,Net savings sum,Hedge funds: Others: Net savings sum,,-117.0,,fund-saving-by-category-2024.xlsx,,,,
SIFA_DATA.csv,SIFA_DATA_20250212.xlsx,MISSING,2024-Q3,271,SWEPENFND.HEDGEFUND.TOTAL.NETSAVINGSUM.Q,Hedge funds,TOTAL,Net savings sum,Hedge funds: TOTAL: Net savings sum,,-2845.23,,fund-saving-by-category-2024.xlsx,,,,
SIFA_DATA.csv,SIFA_DATA_20250212.xlsx,MISSING,2024-Q3,272,SWEPENFND.HEDGEFUND.SWEHOUSEHOLD.NETSAVINGPERC.Q,Hedge funds,Swedish households,Net savings %,"Hedge funds: Swedish households, direct inv.: Net savings %",,6.07648590799338,,fund-saving-by-category-2024.xlsx,,,,
SIFA_DATA.csv,SIFA_DATA_20250212.xlsx,MISSING,2024-Q3,273,SWEPENFND.HEDGEFUND.ISK.NETSAVINGPERC.Q,Hedge funds,ISK,Net savings %,Hedge funds: ISK (Investment Savings Account): Net savings %,,37.8074883225609,,fund-saving-by-category-2024.xlsx,,,,
SIFA_DATA.csv,SIFA_DATA_20250212.xlsx,MISSING,2024-Q3,274,SWEPENFND.HEDGEFUND.IPS.NETSAVINGPERC.Q,Hedge funds,IPS,Net savings %,Hedge funds: IPS (Individual Pension Saving): Net savings %,,0.258678560256992,,fund-saving-by-category-2024.xlsx,,,,
SIFA_DATA.csv,SIFA_DATA_20250212.xlsx,MISSING,2024-Q3,275,SWEPENFND.HEDGEFUND.UNITLINK.NETSAVINGPERC.Q,Hedge funds,Unit linked,Net savings %,Hedge funds: Unit linked: Net savings %,,2.81312934279478,,fund-saving-by-category-2024.xlsx,,,,
SIFA_DATA.csv,SIFA_DATA_20250212.xlsx,MISSING,2024-Q3,276,SWEPENFND.HEDGEFUND.PREMPENSSAVING.NETSAVINGPERC.Q,Hedge funds,Premium Pension,Net savings %,Hedge funds: Premium Pension Savings: Net savings %,,1.26738435908521,,fund-saving-by-category-2024.xlsx,,,,
SIFA_DATA.csv,SIFA_DATA_20250212.xlsx,MISSING,2024-Q3,277,SWEPENFND.HEDGEFUND.NOMIEEACC.NETSAVINGPERC.Q,Hedge funds,Nominee Accounts,Net savings %,Hedge funds: Nominee Accounts: Net savings %,,0.541959700973208,,fund-saving-by-category-2024.xlsx,,,,
SIFA_DATA.csv,SIFA_DATA_20250212.xlsx,MISSING,2024-Q3,278,SWEPENFND.HEDGEFUND.NONPROFINST.NETSAVINGPERC.Q,Hedge funds,Non profit inst.,Net savings %,Hedge funds: Non profit institutions serving households: Net savings %,,6.88977692488832,,fund-saving-by-category-2024.xlsx,,,,
SIFA_DATA.csv,SIFA_DATA_20250212.xlsx,MISSING,2024-Q3,279,SWEPENFND.HEDGEFUND.SWECORP.NETSAVINGPERC.Q,Hedge funds,Swedish corporations,Net savings %,Hedge funds: Swedish corporations: Net savings %,,40.2329512904054,,fund-saving-by-category-2024.xlsx,,,,
SIFA_DATA.csv,SIFA_DATA_20250212.xlsx,MISSING,2024-Q3,280,SWEPENFND.HEDGEFUND.OTHER.NETSAVINGPERC.Q,Hedge funds,Others,Net savings %,Hedge funds: Others: Net savings %,,4.11214559104185,,fund-saving-by-category-2024.xlsx,,,,
SIFA_DATA.csv,SIFA_DATA_20250212.xlsx,MISSING,2024-Q3,281,SWEPENFND.HEDGEFUND.TOTAL.NETSAVINGPERC.Q,Hedge funds,TOTAL,Net savings %,Hedge funds: TOTAL: Net savings %,,100.0,,fund-saving-by-category-2024.xlsx,,,,
SIFA_DATA.csv,SIFA_DATA_20250212.xlsx,MISSING,2024-Q3,282,SWEPENFND.HEDGEFUND.SWEHOUSEHOLD.NETASSET.Q,Hedge funds,Swedish households,Net assets,"Hedge funds: Swedish households, direct inv.: Net assets",,1472.62,,fund-saving-by-category-2024.xlsx,,,,
SIFA_DATA.csv,SIFA_DATA_20250212.xlsx,MISSING,2024-Q3,283,SWEPENFND.HEDGEFUND.ISK.NETASSET.Q,Hedge funds,ISK,Net assets,Hedge funds: ISK (Investment Savings Account): Net assets,,4933.96,,fund-saving-by-category-2024.xlsx,,,,
SIFA_DATA.csv,SIFA_DATA_20250212.xlsx,MISSING,2024-Q3,284,SWEPENFND.HEDGEFUND.IPS.NETASSET.Q,Hedge funds,IPS,Net assets,Hedge funds: IPS (Individual Pension Saving): Net assets,,286.27,,fund-saving-by-category-2024.xlsx,,,,
SIFA_DATA.csv,SIFA_DATA_20250212.xlsx,MISSING,2024-Q3,285,SWEPENFND.HEDGEFUND.UNITLINK.NETASSET.Q,Hedge funds,Unit linked,Net assets,Hedge funds: Unit linked: Net assets,,1766.31,,fund-saving-by-category-2024.xlsx,,,,
SIFA_DATA.csv,SIFA_DATA_20250212.xlsx,MISSING,2024-Q3,286,SWEPENFND.HEDGEFUND.PREMPENSSAVING.NETASSET.Q,Hedge funds,Premium Pension,Net assets,Hedge funds: Premium Pension Savings: Net assets,,237.96,,fund-saving-by-category-2024.xlsx,,,,
SIFA_DATA.csv,SIFA_DATA_20250212.xlsx,MISSING,2024-Q3,287,SWEPENFND.HEDGEFUND.NOMIEEACC.NETASSET.Q,Hedge funds,Nominee Accounts,Net assets,Hedge funds: Nominee Accounts: Net assets,,1877.73,,fund-saving-by-category-2024.xlsx,,,,
SIFA_DATA.csv,SIFA_DATA_20250212.xlsx,MISSING,2024-Q3,288,SWEPENFND.HEDGEFUND.NONPROFINST.NETASSET.Q,Hedge funds,Non profit inst.,Net assets,Hedge funds: Non profit institutions serving households: Net assets,,1159.16,,fund-saving-by-category-2024.xlsx,,,,
SIFA_DATA.csv,SIFA_DATA_20250212.xlsx,MISSING,2024-Q3,289,SWEPENFND.HEDGEFUND.SWECORP.NETASSET.Q,Hedge funds,Swedish corporations,Net assets,Hedge funds: Swedish corporations: Net assets,,7653.9,,fund-saving-by-category-2024.xlsx,,,,
SIFA_DATA.csv,SIFA_DATA_20250212.xlsx,MISSING,2024-Q3,290,SWEPENFND.HEDGEFUND.OTHER.NETASSET.Q,Hedge funds,Others,Net assets,Hedge funds: Others: Net assets,,1075.25,,fund-saving-by-category-2024.xlsx,,,,
SIFA_DATA.csv,SIFA_DATA_20250212.xlsx,MISSING,2024-Q3,291,SWEPENFND.HEDGEFUND.TOTAL.NETASSET.Q,Hedge funds,TOTAL,Net assets,Hedge funds: TOTAL: Net assets,,20463.16,,fund-saving-by-category-2024.xlsx,,,,
SIFA_DATA.csv,SIFA_DATA_20250212.xlsx,MISSING,2024-Q3,292,SWEPENFND.HEDGEFUND.SWEHOUSEHOLD.NETASSETPERC.Q,Hedge funds,Swedish households,Net assets %,"Hedge funds: Swedish households, direct inv.: Net assets %",,7.19644473287606,,fund-saving-by-category-2024.xlsx,,,,
SIFA_DATA.csv,SIFA_DATA_20250212.xlsx,MISSING,2024-Q3,293,SWEPENFND.HEDGEFUND.ISK.NETASSETPERC.Q,Hedge funds,ISK,Net assets %,Hedge funds: ISK (Investment Savings Account): Net assets %,,24.1114275605527,,fund-saving-by-category-2024.xlsx,,,,
SIFA_DATA.csv,SIFA_DATA_20250212.xlsx,MISSING,2024-Q3,294,SWEPENFND.HEDGEFUND.IPS.NETASSETPERC.Q,Hedge funds,IPS,Net assets %,Hedge funds: IPS (Individual Pension Saving): Net assets %,,1.3989530453752,,fund-saving-by-category-2024.xlsx,,,,
SIFA_DATA.csv,SIFA_DATA_20250212.xlsx,MISSING,2024-Q3,295,SWEPENFND.HEDGEFUND.UNITLINK.NETASSETPERC.Q,Hedge funds,Unit linked,Net assets %,Hedge funds: Unit linked: Net assets %,,8.63165806258662,,fund-saving-by-category-2024.xlsx,,,,
SIFA_DATA.csv,SIFA_DATA_20250212.xlsx,MISSING,2024-Q3,296,SWEPENFND.HEDGEFUND.PREMPENSSAVING.NETASSETPERC.Q,Hedge funds,Premium Pension,Net assets %,Hedge funds: Premium Pension Savings: Net assets %,,1.16287025073351,,fund-saving-by-category-2024.xlsx,,,,
SIFA_DATA.csv,SIFA_DATA_20250212.xlsx,MISSING,2024-Q3,297,SWEPENFND.HEDGEFUND.NOMIEEACC.NETASSETPERC.Q,Hedge funds,Nominee Accounts,Net assets %,Hedge funds: Nominee Accounts: Net assets %,,9.1761487473098,,fund-saving-by-category-2024.xlsx,,,,
SIFA_DATA.csv,SIFA_DATA_20250212.xlsx,MISSING,2024-Q3,298,SWEPENFND.HEDGEFUND.NONPROFINST.NETASSETPERC.Q,Hedge funds,Non profit inst.,Net assets %,Hedge funds: Non profit institutions serving households: Net assets %,,5.66461875878408,,fund-saving-by-category-2024.xlsx,,,,
SIFA_DATA.csv,SIFA_DATA_20250212.xlsx,MISSING,2024-Q3,299,SWEPENFND.HEDGEFUND.SWECORP.NETASSETPERC.Q,Hedge funds,Swedish corporations,Net assets %,Hedge funds: Swedish corporations: Net assets %,,37.403314053157,,fund-saving-by-category-2024.xlsx,,,,
SIFA_DATA.csv,SIFA_DATA_20250212.xlsx,MISSING,2024-Q3,300,SWEPENFND.HEDGEFUND.OTHER.NETASSETPERC.Q,Hedge funds,Others,Net assets %,Hedge funds: Others: Net assets %,,5.25456478862502,,fund-saving-by-category-2024.xlsx,,,,
SIFA_DATA.csv,SIFA_DATA_20250212.xlsx,MISSING,2024-Q3,301,SWEPENFND.HEDGEFUND.TOTAL.NETASSETPERC.Q,Hedge funds,TOTAL,Net assets %,Hedge funds: TOTAL: Net assets %,,100.0,,fund-saving-by-category-2024.xlsx,,,,
SIFA_DATA.csv,SIFA_DATA_20250212.xlsx,MISSING,2024-Q3,312,SWEPENFND.OTHERFUND.SWEHOUSEHOLD.NETSAVINGSUM.Q,Other funds,Swedish households,Net savings sum,"Other funds: Swedish households, direct inv.: Net savings sum",,-215.5,,fund-saving-by-category-2024.xlsx,,,,
SIFA_DATA.csv,SIFA_DATA_20250212.xlsx,MISSING,2024-Q3,313,SWEPENFND.OTHERFUND.ISK.NETSAVINGSUM.Q,Other funds,ISK,Net savings sum,Other funds: ISK (Investment Savings Account): Net savings sum,,-0.51,,fund-saving-by-category-2024.xlsx,,,,
SIFA_DATA.csv,SIFA_DATA_20250212.xlsx,MISSING,2024-Q3,314,SWEPENFND.OTHERFUND.IPS.NETSAVINGSUM.Q,Other funds,IPS,Net savings sum,Other funds: IPS (Individual Pension Saving): Net savings sum,,-0.77,,fund-saving-by-category-2024.xlsx,,,,
SIFA_DATA.csv,SIFA_DATA_20250212.xlsx,MISSING,2024-Q3,315,SWEPENFND.OTHERFUND.UNITLINK.NETSAVINGSUM.Q,Other funds,Unit linked,Net savings sum,Other funds: Unit linked: Net savings sum,,-3.5,,fund-saving-by-category-2024.xlsx,,,,
SIFA_DATA.csv,SIFA_DATA_20250212.xlsx,MISSING,2024-Q3,316,SWEPENFND.OTHERFUND.PREMPENSSAVING.NETSAVINGSUM.Q,Other funds,Premium Pension,Net savings sum,Other funds: Premium Pension Savings: Net savings sum,,0.0,,fund-saving-by-category-2024.xlsx,,,,
SIFA_DATA.csv,SIFA_DATA_20250212.xlsx,MISSING,2024-Q3,317,SWEPENFND.OTHERFUND.NOMIEEACC.NETSAVINGSUM.Q,Other funds,Nominee Accounts,Net savings sum,Other funds: Nominee Accounts: Net savings sum,,0.31,,fund-saving-by-category-2024.xlsx,,,,
SIFA_DATA.csv,SIFA_DATA_20250212.xlsx,MISSING,2024-Q3,318,SWEPENFND.OTHERFUND.NONPROFINST.NETSAVINGSUM.Q,Other funds,Non profit inst.,Net savings sum,Other funds: Non profit institutions serving households: Net savings sum,,3.84,,fund-saving-by-category-2024.xlsx,,,,
SIFA_DATA.csv,SIFA_DATA_20250212.xlsx,MISSING,2024-Q3,319,SWEPENFND.OTHERFUND.SWECORP.NETSAVINGSUM.Q,Other funds,Swedish corporations,Net savings sum,Other funds: Swedish corporations: Net savings sum,,364.86,,fund-saving-by-category-2024.xlsx,,,,
SIFA_DATA.csv,SIFA_DATA_20250212.xlsx,MISSING,2024-Q3,320,SWEPENFND.OTHERFUND.OTHER.NETSAVINGSUM.Q,Other funds,Others,Net savings sum,Other funds: Others: Net savings sum,,-7.94999999999999,,fund-saving-by-category-2024.xlsx,,,,
SIFA_DATA.csv,SIFA_DATA_20250212.xlsx,MISSING,2024-Q3,321,SWEPENFND.OTHERFUND.TOTAL.NETSAVINGSUM.Q,Other funds,TOTAL,Net savings sum,Other funds: TOTAL: Net savings sum,,140.78,,fund-saving-by-category-2024.xlsx,,,,
SIFA_DATA.csv,SIFA_DATA_20250212.xlsx,MISSING,2024-Q3,322,SWEPENFND.OTHERFUND.SWEHOUSEHOLD.NETSAVINGPERC.Q,Other funds,Swedish households,Net savings %,"Other funds: Swedish households, direct inv.: Net savings %",,-153.075720983094,,fund-saving-by-category-2024.xlsx,,,,
SIFA_DATA.csv,SIFA_DATA_20250212.xlsx,MISSING,2024-Q3,323,SWEPENFND.OTHERFUND.ISK.NETSAVINGPERC.Q,Other funds,ISK,Net savings %,Other funds: ISK (Investment Savings Account): Net savings %,,-0.362267367523796,,fund-saving-by-category-2024.xlsx,,,,
SIFA_DATA.csv,SIFA_DATA_20250212.xlsx,MISSING,2024-Q3,324,SWEPENFND.OTHERFUND.IPS.NETSAVINGPERC.Q,Other funds,IPS,Net savings %,Other funds: IPS (Individual Pension Saving): Net savings %,,-0.546952692143771,,fund-saving-by-category-2024.xlsx,,,,
SIFA_DATA.csv,SIFA_DATA_20250212.xlsx,MISSING,2024-Q3,325,SWEPENFND.OTHERFUND.UNITLINK.NETSAVINGPERC.Q,Other funds,Unit linked,Net savings %,Other funds: Unit linked: Net savings %,,-2.4861486006535,,fund-saving-by-category-2024.xlsx,,,,
SIFA_DATA.csv,SIFA_DATA_20250212.xlsx,MISSING,2024-Q3,326,SWEPENFND.OTHERFUND.PREMPENSSAVING.NETSAVINGPERC.Q,Other funds,Premium Pension,Net savings %,Other funds: Premium Pension Savings: Net savings %,,0.0,,fund-saving-by-category-2024.xlsx,,,,
SIFA_DATA.csv,SIFA_DATA_20250212.xlsx,MISSING,2024-Q3,327,SWEPENFND.OTHERFUND.NOMIEEACC.NETSAVINGPERC.Q,Other funds,Nominee Accounts,Net savings %,Other funds: Nominee Accounts: Net savings %,,0.220201733200739,,fund-saving-by-category-2024.xlsx,,,,
SIFA_DATA.csv,SIFA_DATA_20250212.xlsx,MISSING,2024-Q3,328,SWEPENFND.OTHERFUND.NONPROFINST.NETSAVINGPERC.Q,Other funds,Non profit inst.,Net savings %,Other funds: Non profit institutions serving households: Net savings %,,2.7276601790027,,fund-saving-by-category-2024.xlsx,,,,
SIFA_DATA.csv,SIFA_DATA_20250212.xlsx,MISSING,2024-Q3,329,SWEPENFND.OTHERFUND.SWECORP.NETSAVINGPERC.Q,Other funds,Swedish corporations,Net savings %,Other funds: Swedish corporations: Net savings %,,259.170336695553,,fund-saving-by-category-2024.xlsx,,,,
SIFA_DATA.csv,SIFA_DATA_20250212.xlsx,MISSING,2024-Q3,330,SWEPENFND.OTHERFUND.OTHER.NETSAVINGPERC.Q,Other funds,Others,Net savings %,Other funds: Others: Net savings %,,-5.64710896434152,,fund-saving-by-category-2024.xlsx,,,,
SIFA_DATA.csv,SIFA_DATA_20250212.xlsx,MISSING,2024-Q3,331,SWEPENFND.OTHERFUND.TOTAL.NETSAVINGPERC.Q,Other funds,TOTAL,Net savings %,Other funds: TOTAL: Net savings %,,100.0,,fund-saving-by-category-2024.xlsx,,,,
